"age"	"workclass"	"fntwgt"	"education"	"educationNum"	"maritalStatus"	"occupation"	"relationship"	"race"	"sex"	"capitalGain"	"capitalLoss"	"hoursPerWeek"	"nativeCountry"	"salary"	"salres"
32	"Private"	113364	"Some-college"	10	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
24	"Private"	53942	"Bachelors"	13	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
66	"Private"	116468	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	2936	0	20	"United-States"	"<=50K"	0
27	"Self-emp-not-inc"	229125	"11th"	7	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
26	"Private"	485117	"Bachelors"	13	"Never-married"	"Transport-moving"	"Own-child"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
27	"Private"	159623	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
35	"State-gov"	150488	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
18	"Private"	115630	"11th"	7	"Never-married"	"Adm-clerical"	"Own-child"	"Black"	"Male"	0	0	20	"United-States"	"<=50K"	0
19	"Private"	206599	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	0	0	16	"United-States"	"<=50K"	0
65	"Private"	361721	"Assoc-voc"	11	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
31	"Private"	213643	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	3908	0	40	"United-States"	"<=50K"	0
41	"Private"	49797	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
64	"Self-emp-not-inc"	100722	"Bachelors"	13	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	0	5	"United-States"	"<=50K"	0
40	"Private"	114537	"Assoc-voc"	11	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
67	"Local-gov"	176931	"7th-8th"	4	"Widowed"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	20	"United-States"	"<=50K"	0
63	"Local-gov"	147440	"Some-college"	10	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
29	"Private"	244395	"11th"	7	"Never-married"	"Other-service"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
23	"Private"	229826	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
28	"Private"	315287	"Some-college"	10	"Never-married"	"Prof-specialty"	"Not-in-family"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
30	"Private"	172304	"Assoc-voc"	11	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	55	"United-States"	"<=50K"	0
34	"Private"	124827	"Assoc-voc"	11	"Never-married"	"Transport-moving"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
39	"Private"	201410	"Bachelors"	13	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	1977	45	"Philippines"	">50K"	1
35	"Private"	156728	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
53	"Federal-gov"	221791	"HS-grad"	9	"Divorced"	"Craft-repair"	"Not-in-family"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
47	"Private"	298037	"Assoc-voc"	11	"Divorced"	"Prof-specialty"	"Unmarried"	"White"	"Female"	0	0	44	"United-States"	"<=50K"	0
36	"Private"	370156	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	38	"United-States"	"<=50K"	0
35	"Private"	217893	"HS-grad"	9	"Divorced"	"Sales"	"Not-in-family"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
23	"Private"	495888	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	40	"El-Salvador"	"<=50K"	0
44	"Private"	206686	"Some-college"	10	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
34	"Private"	80058	"Prof-school"	15	"Never-married"	"Exec-managerial"	"Own-child"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
32	"Private"	159187	"Assoc-voc"	11	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
33	"State-gov"	332379	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
41	"Self-emp-not-inc"	44006	"Assoc-voc"	11	"Divorced"	"Farming-fishing"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
19	"Private"	166153	"HS-grad"	9	"Never-married"	"Sales"	"Own-child"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
26	"Private"	112754	"Assoc-voc"	11	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	65	"United-States"	">50K"	1
40	"Self-emp-inc"	111483	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
38	"Private"	292307	"Bachelors"	13	"Married-spouse-absent"	"Craft-repair"	"Not-in-family"	"Black"	"Male"	0	0	40	"Dominican-Republic"	"<=50K"	0
41	"Local-gov"	134524	"Assoc-voc"	11	"Divorced"	"Craft-repair"	"Unmarried"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
60	"Private"	139391	"Some-college"	10	"Married-spouse-absent"	"Machine-op-inspct"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
54	"Private"	46401	"Some-college"	10	"Divorced"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	47	"United-States"	"<=50K"	0
23	"State-gov"	93076	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
34	"Local-gov"	101517	"Some-college"	10	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
64	"Private"	149044	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"Asian-Pac-Islander"	"Male"	0	2057	60	"China"	"<=50K"	0
40	"Private"	30682	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
59	"Private"	195176	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	72	"United-States"	"<=50K"	0
19	"Private"	206874	"Assoc-voc"	11	"Never-married"	"Adm-clerical"	"Own-child"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
62	"Private"	226733	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
37	"Private"	218955	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
39	"Self-emp-not-inc"	178948	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Wife"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
50	"Self-emp-inc"	160107	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	55	"United-States"	">50K"	1
24	"Private"	341294	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
46	"Private"	121168	"HS-grad"	9	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
28	"Private"	109282	"Some-college"	10	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
59	"Private"	113203	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
44	"State-gov"	59460	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Wife"	"White"	"Female"	0	0	15	"United-States"	"<=50K"	0
19	"Self-emp-not-inc"	45546	"Some-college"	10	"Never-married"	"Sales"	"Own-child"	"White"	"Female"	0	0	16	"United-States"	"<=50K"	0
34	"Private"	195136	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	0	1887	40	"United-States"	">50K"	1
39	"Private"	139703	"HS-grad"	9	"Married-spouse-absent"	"Sales"	"Unmarried"	"Black"	"Female"	0	0	28	"Jamaica"	"<=50K"	0
48	"Private"	180446	"10th"	6	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
49	"Private"	133669	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
56	"Self-emp-inc"	119891	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	1672	40	"United-States"	"<=50K"	0
29	"Local-gov"	181282	"Bachelors"	13	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
48	"Private"	315423	"5th-6th"	3	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
37	"Private"	356824	"HS-grad"	9	"Separated"	"Tech-support"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
39	"Private"	454915	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Other-relative"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
30	"Self-emp-not-inc"	243665	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
52	"Private"	195638	"HS-grad"	9	"Never-married"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
74	"Self-emp-not-inc"	192413	"Prof-school"	15	"Divorced"	"Prof-specialty"	"Other-relative"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
29	"Private"	446559	"Assoc-acdm"	12	"Married-civ-spouse"	"Exec-managerial"	"Wife"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
59	"Private"	157305	"Preschool"	1	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"White"	"Male"	0	0	40	"Dominican-Republic"	"<=50K"	0
61	"Self-emp-inc"	119986	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
26	"Private"	55860	"Some-college"	10	"Never-married"	"Adm-clerical"	"Not-in-family"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
40	"Local-gov"	183096	"9th"	5	"Married-civ-spouse"	"Other-service"	"Wife"	"White"	"Female"	0	0	40	"Yugoslavia"	">50K"	1
28	"Private"	212640	"Prof-school"	15	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	85	"United-States"	"<=50K"	0
38	"State-gov"	143774	"Some-college"	10	"Separated"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
38	"Private"	258761	"HS-grad"	9	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
38	"Private"	245090	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"Nicaragua"	"<=50K"	0
45	"Private"	265097	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	0	1902	40	"United-States"	">50K"	1
37	"Private"	190964	"HS-grad"	9	"Separated"	"Exec-managerial"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
57	"Local-gov"	109973	"HS-grad"	9	"Divorced"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
43	"Private"	484861	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	4064	0	38	"United-States"	"<=50K"	0
31	"Private"	312667	"9th"	5	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
36	"Private"	469056	"HS-grad"	9	"Divorced"	"Sales"	"Unmarried"	"Black"	"Female"	0	0	25	"United-States"	"<=50K"	0
38	"Private"	156550	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
45	"Private"	241350	"HS-grad"	9	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	48	"United-States"	">50K"	1
27	"Private"	133937	"Some-college"	10	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
59	"Private"	61885	"12th"	8	"Divorced"	"Transport-moving"	"Other-relative"	"Black"	"Male"	0	0	35	"United-States"	"<=50K"	0
27	"Private"	223751	"Some-college"	10	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
48	"Private"	167967	"HS-grad"	9	"Separated"	"Machine-op-inspct"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
42	"Local-gov"	117227	"Masters"	14	"Divorced"	"Prof-specialty"	"Unmarried"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
62	"Private"	214288	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
31	"Private"	61559	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
35	"Private"	320305	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	32	"United-States"	"<=50K"	0
22	"Private"	48347	"Some-college"	10	"Never-married"	"Tech-support"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
44	"State-gov"	87282	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"Asian-Pac-Islander"	"Female"	0	0	38	"United-States"	"<=50K"	0
24	"Private"	175586	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
63	"Private"	273010	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	3471	0	40	"United-States"	"<=50K"	0
27	"Private"	73587	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Not-in-family"	"Black"	"Male"	0	0	35	"United-States"	"<=50K"	0
39	"Private"	305597	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
47	"Self-emp-inc"	239321	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
51	"Private"	161691	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
59	"Self-emp-inc"	107287	"10th"	6	"Widowed"	"Exec-managerial"	"Unmarried"	"White"	"Female"	0	2559	50	"United-States"	">50K"	1
25	"Private"	356017	"11th"	7	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	99	"United-States"	"<=50K"	0
32	"Private"	213750	"Assoc-voc"	11	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
46	"Private"	155664	"Some-college"	10	"Never-married"	"Handlers-cleaners"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
61	"Private"	357437	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
36	"Self-emp-not-inc"	118429	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
34	"Private"	303867	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
29	"Private"	151382	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
30	"Private"	186932	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	70	"United-States"	"<=50K"	0
28	"Private"	138283	"Assoc-voc"	11	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
23	"Private"	212888	"Some-college"	10	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
35	"Private"	257416	"Assoc-voc"	11	"Never-married"	"Craft-repair"	"Own-child"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
32	"Private"	171814	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
28	"Private"	215873	"10th"	6	"Never-married"	"Machine-op-inspct"	"Own-child"	"Black"	"Male"	0	0	45	"United-States"	"<=50K"	0
40	"Private"	244172	"HS-grad"	9	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
41	"Private"	139907	"Assoc-voc"	11	"Separated"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
24	"Private"	104146	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Own-child"	"Asian-Pac-Islander"	"Male"	0	0	40	"United-States"	"<=50K"	0
47	"Private"	140219	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Other-relative"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
30	"Private"	128065	"Some-college"	10	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
30	"State-gov"	231043	"Assoc-voc"	11	"Married-civ-spouse"	"Protective-serv"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
35	"Private"	180988	"Some-college"	10	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	39	"United-States"	"<=50K"	0
62	"Private"	252668	"Masters"	14	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	0	0	70	"United-States"	"<=50K"	0
38	"Self-emp-inc"	244803	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	1485	60	"Cuba"	">50K"	1
31	"Private"	334744	"HS-grad"	9	"Separated"	"Transport-moving"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
25	"Private"	298225	"Some-college"	10	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
23	"Private"	368739	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
74	"Self-emp-not-inc"	392886	"HS-grad"	9	"Widowed"	"Farming-fishing"	"Not-in-family"	"White"	"Female"	0	0	14	"United-States"	"<=50K"	0
55	"Self-emp-not-inc"	52888	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	0	0	10	"United-States"	"<=50K"	0
28	"Private"	148645	"Assoc-acdm"	12	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
38	"Private"	225707	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"Cuba"	">50K"	1
41	"Private"	183105	"HS-grad"	9	"Separated"	"Machine-op-inspct"	"Unmarried"	"White"	"Female"	0	0	44	"Cuba"	"<=50K"	0
62	"State-gov"	39630	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
53	"Private"	283320	"Bachelors"	13	"Divorced"	"Tech-support"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
45	"Self-emp-not-inc"	341117	"Some-college"	10	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
45	"Private"	120724	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	4386	0	40	"United-States"	"<=50K"	0
44	"Private"	288433	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
28	"Local-gov"	149991	"Bachelors"	13	"Married-civ-spouse"	"Protective-serv"	"Husband"	"Black"	"Male"	0	0	42	"United-States"	">50K"	1
54	"Private"	227832	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
41	"Private"	101593	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	15024	0	50	"United-States"	">50K"	1
29	"Private"	490332	"Some-college"	10	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
20	"Private"	232577	"Some-college"	10	"Never-married"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
59	"Self-emp-not-inc"	64102	"7th-8th"	4	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
65	"Self-emp-not-inc"	28367	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	55	"United-States"	"<=50K"	0
25	"Private"	201635	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
28	"Private"	230856	"Some-college"	10	"Never-married"	"Prof-specialty"	"Not-in-family"	"Black"	"Female"	3325	0	50	"United-States"	"<=50K"	0
50	"Private"	237729	"HS-grad"	9	"Widowed"	"Sales"	"Not-in-family"	"White"	"Female"	0	2444	72	"United-States"	">50K"	1
74	"Self-emp-not-inc"	104001	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
65	"Private"	143554	"Some-college"	10	"Separated"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	38	"United-States"	"<=50K"	0
38	"Self-emp-not-inc"	344480	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	4064	0	40	"United-States"	"<=50K"	0
59	"Private"	243226	"10th"	6	"Divorced"	"Machine-op-inspct"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
47	"Private"	209320	"HS-grad"	9	"Separated"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
46	"Private"	353824	"Assoc-acdm"	12	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
36	"Private"	197202	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
32	"Private"	113688	"Assoc-voc"	11	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
29	"Private"	182521	"HS-grad"	9	"Never-married"	"Craft-repair"	"Not-in-family"	"Amer-Indian-Eskimo"	"Male"	0	0	40	"United-States"	"<=50K"	0
55	"Private"	143266	"Assoc-voc"	11	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	50	"Hungary"	">50K"	1
22	"Private"	349368	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Own-child"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
34	"Private"	188246	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
29	"Private"	231554	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"Black"	"Male"	0	0	50	"United-States"	"<=50K"	0
56	"Private"	444089	"11th"	7	"Divorced"	"Sales"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
42	"Local-gov"	238188	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	35	"United-States"	">50K"	1
37	"Private"	545483	"Assoc-acdm"	12	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
25	"Private"	180778	"HS-grad"	9	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	75	"United-States"	"<=50K"	0
51	"Local-gov"	241843	"Preschool"	1	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
64	"Private"	265661	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
60	"Private"	175273	"HS-grad"	9	"Widowed"	"Machine-op-inspct"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
53	"Private"	157947	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
48	"Private"	64479	"Bachelors"	13	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	47	"United-States"	"<=50K"	0
25	"Private"	267284	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Other-relative"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
33	"Private"	185480	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
28	"Private"	158737	"12th"	8	"Married-civ-spouse"	"Machine-op-inspct"	"Other-relative"	"Other"	"Male"	0	0	40	"Ecuador"	"<=50K"	0
29	"Private"	204862	"Assoc-acdm"	12	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	36	"United-States"	"<=50K"	0
34	"Federal-gov"	149368	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
32	"Private"	32406	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
41	"Private"	223548	"1st-4th"	2	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"Mexico"	"<=50K"	0
47	"Private"	125892	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	75	"United-States"	">50K"	1
21	"Private"	223352	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Female"	1055	0	30	"United-States"	"<=50K"	0
43	"State-gov"	438427	"Some-college"	10	"Divorced"	"Adm-clerical"	"Not-in-family"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
