"status_type"	"status_published"	"num_reactions"	"num_comments"	"num_shares"	"num_likes"	"num_loves"	"num_wows"	"num_hahas"	"num_sads"	"num_angrys"	"status_date"	"status_time"	"Cluster"
4	"10/10/2013 8:49"	386	15	14	386	0	0	0	0	0	76	743	2
2	"4/7/2013 8:11"	106	18	0	106	0	0	0	0	0	490	706	2
4	"11/16/2017 7:09"	147	226	207	111	36	0	0	0	0	178	647	2
4	"1/13/2018 9:18"	134	171	41	116	18	0	0	0	0	13	769	2
2	"7/6/2017 21:35"	13	0	0	13	0	0	0	0	0	671	327	2
2	"5/13/2018 10:23"	90	0	1	89	1	0	0	0	0	510	114	2
2	"2/9/2018 5:18"	10	1	0	9	0	0	0	1	0	358	553	2
2	"3/12/2016 23:15"	183	15	0	182	1	0	0	0	0	367	402	2
2	"11/19/2017 22:16"	382	448	8	376	5	1	0	0	0	184	356	2
2	"9/11/2017 6:26"	274	385	16	269	2	3	0	0	0	760	608	2
2	"6/12/2018 2:36"	41	1	0	40	0	1	0	0	0	567	267	2
4	"11/18/2013 2:28"	813	6	0	813	0	0	0	0	0	182	259	2
2	"2/15/2018 7:34"	21	0	2	21	0	0	0	0	0	308	672	2
2	"9/21/2012 9:49"	35	25	0	35	0	0	0	0	0	784	797	2
4	"10/18/2017 2:33"	247	120	16	232	14	1	0	0	0	102	264	2
4	"11/26/2017 5:05"	1	0	0	1	0	0	0	0	0	199	542	2
4	"6/9/2018 21:51"	50	0	5	49	1	0	0	0	0	618	338	2
4	"11/23/2017 6:57"	2	0	0	2	0	0	0	0	0	195	635	2
2	"8/4/2017 8:01"	2	0	1	2	0	0	0	0	0	737	697	2
2	"6/2/2018 6:50"	56	0	1	55	1	0	0	0	0	579	628	2
2	"7/11/2017 3:27"	15	0	0	15	0	0	0	0	0	621	460	2
2	"3/16/2016 6:24"	156	0	0	155	1	0	0	0	0	377	606	2
4	"11/20/2017 2:24"	7	0	0	7	0	0	0	0	0	191	255	2
4	"4/29/2018 7:02"	150	354	175	88	57	1	3	0	1	478	640	2
2	"10/10/2016 5:08"	124	2	0	119	3	2	0	0	0	77	544	2
4	"11/10/2017 9:00"	0	0	0	0	0	0	0	0	0	165	753	2
2	"11/28/2017 6:53"	515	567	13	509	3	2	1	0	0	202	631	2
2	"6/15/2013 6:43"	62	8	0	62	0	0	0	0	0	571	623	2
2	"7/17/2017 7:11"	0	0	0	0	0	0	0	0	0	633	649	2
2	"5/13/2018 8:02"	7	0	0	7	0	0	0	0	0	510	698	2
3	"4/25/2018 5:16"	98	5	0	87	2	5	4	0	0	473	552	2
4	"1/21/2018 7:00"	168	718	172	91	74	1	2	0	0	34	638	2
2	"2/2/2013 8:17"	41	7	0	41	0	0	0	0	0	321	712	2
2	"6/24/2017 3:31"	0	0	0	0	0	0	0	0	0	588	464	2
2	"7/17/2012 23:20"	18	2	0	18	0	0	0	0	0	632	406	2
3	"3/2/2017 0:52"	84	7	1	84	0	0	0	0	0	389	40	2
2	"1/29/2018 7:37"	354	66	2	348	3	3	0	0	0	53	675	2
2	"9/17/2012 22:35"	19	18	0	19	0	0	0	0	0	773	370	2
2	"9/25/2016 13:29"	93	26	34	90	3	0	0	0	0	797	208	2
2	"12/12/2017 1:41"	186	3	0	181	2	0	3	0	0	231	84	2
4	"1/27/2018 1:02"	225	559	166	125	98	0	1	0	1	47	50	2
2	"4/10/2018 9:20"	11	9	0	11	0	0	0	0	0	443	771	2
4	"3/13/2018 7:20"	99	0	11	98	1	0	0	0	0	369	658	2
2	"4/9/2016 5:33"	619	15	0	615	4	0	0	0	0	496	567	2
4	"4/7/2016 3:48"	157	124	1	157	0	0	0	0	0	491	478	2
4	"3/17/2018 5:27"	0	0	0	0	0	0	0	0	0	379	561	2
2	"4/8/2013 23:18"	83	1	0	83	0	0	0	0	0	493	404	2
4	"3/17/2018 7:47"	90	78	9	85	5	0	0	0	0	379	683	2
2	"1/5/2018 4:23"	10	9	1	10	0	0	0	0	0	65	508	2
2	"5/31/2018 2:11"	7	0	0	7	0	0	0	0	0	547	244	2
2	"11/2/2012 11:05"	26	5	0	26	0	0	0	0	0	185	145	2
4	"12/22/2016 1:07"	113	15	1	100	9	1	1	2	0	264	55	2
2	"6/6/2018 22:01"	8	2	0	8	0	0	0	0	0	611	344	2
2	"8/18/2012 23:39"	19	4	0	19	0	0	0	0	0	695	422	2
2	"6/14/2013 13:55"	30	1	0	30	0	0	0	0	0	570	216	2
2	"2/23/2018 8:18"	38	0	1	38	0	0	0	0	0	332	713	2
4	"1/19/2018 9:16"	226	341	41	196	30	0	0	0	0	29	767	2
2	"12/16/2017 1:29"	37	4	0	37	0	0	0	0	0	242	75	2
2	"1/7/2018 5:13"	169	157	5	161	2	6	0	0	0	70	549	2
4	"10/16/2017 6:37"	280	199	25	254	24	2	0	0	0	95	617	2
4	"2/5/2014 12:01"	279	10	0	279	0	0	0	0	0	350	179	2
2	"9/25/2017 23:37"	295	338	11	291	3	1	0	0	0	798	420	2
2	"11/14/2017 7:52"	13	0	0	13	0	0	0	0	0	172	688	2
2	"3/18/2018 22:44"	15	0	0	15	0	0	0	0	0	383	377	2
4	"1/20/2018 4:15"	2	0	0	2	0	0	0	0	0	33	501	2
2	"5/17/2015 0:47"	380	24	3	380	0	0	0	0	0	516	36	2
4	"11/16/2017 6:00"	6	0	0	6	0	0	0	0	0	178	586	2
4	"11/15/2017 7:54"	202	377	117	116	84	0	2	0	0	175	690	2
2	"7/15/2013 2:23"	104	3	1	104	0	0	0	0	0	626	254	2
2	"11/21/2017 3:06"	19	1	0	19	0	0	0	0	0	192	442	2
2	"5/24/2018 1:35"	14	0	0	14	0	0	0	0	0	534	80	2
4	"12/24/2017 7:22"	5	0	0	4	1	0	0	0	0	272	660	2
2	"3/16/2013 22:24"	64	1	0	64	0	0	0	0	0	375	360	2
2	"4/6/2018 16:34"	508	12	3	499	8	0	1	0	0	489	226	2
2	"8/20/2017 4:41"	42	11	0	41	0	1	0	0	0	703	523	2
2	"5/24/2018 22:51"	9	0	0	9	0	0	0	0	0	534	383	2
2	"4/10/2018 6:03"	23	1	0	22	1	0	0	0	0	443	589	2
2	"9/21/2012 2:25"	11	3	0	11	0	0	0	0	0	784	256	2
2	"5/19/2018 0:27"	81	4	2	79	2	0	0	0	0	523	24	2
2	"5/11/2018 1:41"	11	1	0	11	0	0	0	0	0	504	84	2
4	"10/15/2013 21:01"	160	8	3	160	0	0	0	0	0	89	310	2
2	"2/2/2018 22:01"	97	0	4	92	2	3	0	0	0	323	344	2
4	"11/15/2013 20:59"	62	2	0	62	0	0	0	0	0	173	309	2
2	"10/16/2012 9:15"	26	16	0	26	0	0	0	0	0	92	766	2
2	"6/25/2017 4:58"	259	1	1	251	7	0	1	0	0	592	536	2
2	"5/10/2018 8:48"	11	0	0	11	0	0	0	0	0	502	742	2
1	"9/3/2017 20:28"	120	26	0	120	0	0	0	0	0	810	295	2
2	"5/16/2013 11:29"	97	0	0	97	0	0	0	0	0	514	160	2
2	"9/15/2012 2:35"	30	12	0	30	0	0	0	0	0	769	266	2
2	"9/19/2012 2:38"	11	2	0	11	0	0	0	0	0	776	269	2
4	"3/4/2018 7:02"	163	857	195	111	51	0	1	0	0	428	640	2
4	"8/25/2016 5:08"	89	4	1	84	5	0	0	0	0	717	544	2
3	"8/18/2017 11:11"	22	2	0	22	0	0	0	0	0	696	149	2
2	"3/15/2018 7:53"	22	1	0	22	0	0	0	0	0	374	689	2
2	"7/10/2016 9:56"	320	6	60	318	2	0	0	0	0	619	802	2
4	"2/3/2018 10:40"	144	45	4	120	14	9	1	0	0	348	128	2
2	"10/8/2012 4:47"	11	1	0	11	0	0	0	0	0	155	527	2
2	"6/8/2018 7:12"	16	0	0	16	0	0	0	0	0	617	650	2
3	"5/10/2017 21:17"	6	0	0	6	0	0	0	0	0	501	318	2
2	"12/25/2017 22:07"	20	0	0	19	1	0	0	0	0	273	349	2
4	"3/27/2018 11:21"	122	524	100	101	21	0	0	0	0	411	155	2
2	"12/22/2017 4:30"	637	50	3	578	38	21	0	0	0	265	515	2
4	"4/19/2018 1:08"	146	396	170	104	38	1	2	1	0	457	56	2
4	"2/2/2018 6:01"	177	193	34	151	25	1	0	0	0	323	587	2
3	"4/28/2018 9:59"	464	13	2	450	4	2	0	8	0	477	804	2
2	"5/3/2018 10:36"	5	0	0	5	0	0	0	0	0	544	125	2
3	"9/6/2017 6:22"	144	15	8	140	4	0	0	0	0	822	604	2
2	"3/18/2016 7:59"	54	0	0	52	1	0	1	0	0	381	695	2
2	"6/2/2018 7:16"	34	0	0	33	0	1	0	0	0	579	654	2
2	"9/19/2017 3:13"	54	1	0	53	1	0	0	0	0	778	449	2
3	"7/20/2017 9:31"	27	8	0	27	0	0	0	0	0	641	781	2
2	"3/3/2013 23:14"	55	7	0	55	0	0	0	0	0	415	401	2
2	"5/23/2018 0:36"	45	0	0	39	0	0	3	0	3	533	28	2
2	"8/26/2017 16:57"	85	10	1	80	1	1	0	0	3	720	227	2
2	"9/14/2017 5:09"	369	100	4	366	0	3	0	0	0	768	545	2
2	"11/9/2017 8:18"	85	1	0	79	0	1	0	5	0	224	713	2
4	"11/6/2017 9:03"	1	0	0	1	0	0	0	0	0	218	755	2
4	"1/11/2018 7:05"	296	656	253	168	121	1	5	1	0	7	643	2
2	"12/19/2017 5:56"	75	3	1	74	0	0	1	0	0	252	584	2
3	"2/2/2016 1:32"	42	9	0	42	0	0	0	0	0	322	78	2
4	"3/4/2018 1:04"	193	544	234	115	76	1	1	0	0	428	52	2
2	"2/7/2016 9:56"	304	6	0	304	0	0	0	0	0	354	802	2
2	"1/13/2013 3:24"	46	2	0	46	0	0	0	0	0	11	458	2
4	"2/24/2014 6:05"	413	7	2	413	0	0	0	0	0	333	591	2
2	"10/17/2012 2:54"	28	7	0	28	0	0	0	0	0	96	285	2
2	"11/16/2017 8:46"	18	1	0	17	1	0	0	0	0	178	740	2
2	"9/6/2012 8:38"	12	5	0	12	0	0	0	0	0	820	732	2
2	"6/9/2018 2:03"	12	1	0	12	0	0	0	0	0	618	236	2
2	"7/18/2017 6:24"	8	0	0	8	0	0	0	0	0	636	606	2
2	"5/29/2018 22:59"	12	0	0	12	0	0	0	0	0	542	390	2
4	"11/14/2017 3:17"	5	0	0	5	0	0	0	0	0	172	452	2
2	"8/2/2017 2:54"	162	6	2	158	3	1	0	0	0	701	285	2
3	"3/22/2018 2:17"	661	34	0	651	3	6	0	0	1	398	248	2
4	"3/15/2017 5:51"	58	4	3	58	0	0	0	0	0	373	581	2
2	"7/23/2016 6:25"	178	14	1	173	3	2	0	0	0	646	607	2
2	"9/16/2012 10:07"	20	0	0	20	0	0	0	0	0	770	104	2
4	"11/18/2017 7:57"	0	0	0	0	0	0	0	0	0	183	693	2
4	"11/18/2017 8:04"	176	171	146	82	89	3	2	0	0	183	700	2
2	"6/15/2013 1:42"	43	2	0	43	0	0	0	0	0	571	85	2
3	"3/14/2018 21:20"	482	24	0	478	2	2	0	0	0	370	320	2
2	"12/20/2017 13:32"	36	3	0	35	0	0	1	0	0	257	210	2
2	"3/26/2016 20:27"	31	14	0	31	0	0	0	0	0	408	294	2
2	"4/9/2018 10:02"	7	0	0	7	0	0	0	0	0	497	102	2
2	"10/12/2017 21:43"	295	5	0	295	0	0	0	0	0	83	332	2
2	"6/3/2018 23:01"	24	0	0	24	0	0	0	0	0	604	391	2
2	"7/15/2012 3:42"	12	3	0	12	0	0	0	0	0	625	472	2
2	"12/11/2017 7:27"	33	0	1	32	1	0	0	0	0	229	665	2
2	"6/11/2018 2:40"	10	0	0	10	0	0	0	0	0	565	271	2
2	"10/23/2012 8:19"	43	17	1	43	0	0	0	0	0	116	714	2
2	"9/16/2017 4:49"	67	31	1	63	0	3	0	1	0	772	529	2
2	"6/7/2018 23:30"	25	0	0	24	1	0	0	0	0	614	415	2
2	"7/8/2017 11:00"	4	0	0	4	0	0	0	0	0	674	143	2
2	"10/5/2017 3:43"	388	319	2	382	3	0	0	3	0	148	473	2
2	"10/9/2012 8:53"	17	4	0	17	0	0	0	0	0	158	747	2
3	"12/15/2017 2:49"	66	1	0	66	0	0	0	0	0	239	280	2
2	"6/12/2018 1:47"	29	3	0	29	0	0	0	0	0	567	90	2
2	"2/15/2018 22:43"	16	0	0	15	1	0	0	0	0	308	376	2
4	"11/24/2017 8:14"	214	779	377	143	68	2	1	0	0	196	709	2
2	"1/26/2018 13:03"	66	13	0	65	1	0	0	0	0	46	202	2
2	"5/9/2016 12:52"	96	18	1	96	0	0	0	0	0	560	198	2
2	"9/30/2012 9:10"	19	25	0	19	0	0	0	0	0	811	762	2
3	"4/24/2018 8:17"	65	9	0	65	0	0	0	0	0	472	712	2
4	"5/23/2014 3:37"	433	7	0	433	0	0	0	0	0	531	468	2
4	"3/2/2018 2:47"	1	0	0	0	1	0	0	0	0	390	278	2
2	"3/10/2018 9:41"	94	25	2	93	1	0	0	0	0	365	790	2
4	"5/13/2017 3:21"	22	0	0	22	0	0	0	0	0	509	455	2
2	"5/30/2018 7:30"	33	0	0	33	0	0	0	0	0	546	668	2
2	"12/26/2016 5:26"	185	6	0	181	2	2	0	0	0	274	560	2
2	"10/29/2016 23:56"	182	2	21	180	2	0	0	0	0	135	434	2
4	"4/20/2017 2:36"	616	523	21	459	125	21	8	0	1	461	267	2
2	"5/8/2018 8:07"	8	0	0	8	0	0	0	0	0	558	703	2
4	"3/27/2018 8:47"	138	1	7	136	2	0	0	0	0	411	741	2
4	"3/7/2018 7:06"	71	0	11	71	0	0	0	0	0	433	644	2
2	"12/1/2017 8:05"	11	0	0	11	0	0	0	0	0	226	701	2
4	"6/4/2018 7:00"	156	458	272	115	38	1	2	0	0	607	638	2
4	"3/21/2018 8:12"	317	1	53	315	1	1	0	0	0	395	707	2
4	"3/17/2018 8:07"	75	36	14	70	5	0	0	0	0	379	703	2
2	"10/28/2012 3:46"	20	2	0	20	0	0	0	0	0	131	476	2
2	"6/11/2018 0:00"	16	50	0	16	0	0	0	0	0	565	1	2
2	"7/18/2017 6:16"	17	0	1	16	1	0	0	0	0	636	599	2
2	"5/21/2018 8:24"	243	7	3	240	2	1	0	0	0	529	718	2
2	"11/5/2012 4:55"	24	2	0	24	0	0	0	0	0	212	533	2
2	"1/30/2018 2:22"	7	0	0	7	0	0	0	0	0	58	253	2
1	"8/8/2016 22:38"	63	11	1	61	2	0	0	0	0	749	372	2
2	"12/13/2017 1:49"	14	0	0	13	1	0	0	0	0	234	92	2
2	"9/10/2017 2:28"	156	17	1	152	1	2	1	0	0	757	259	2
2	"8/20/2012 5:44"	28	5	0	28	0	0	0	0	0	702	576	2
4	"11/22/2017 2:10"	13	0	0	13	0	0	0	0	0	193	243	2
2	"2/16/2018 1:02"	19	1	1	19	0	0	0	0	0	312	50	2
1	"3/10/2014 22:34"	37	0	0	37	0	0	0	0	0	364	369	2
2	"11/21/2017 23:22"	40	2	0	40	0	0	0	0	0	192	408	2
4	"3/31/2018 2:41"	12	1	4	12	0	0	0	0	0	424	272	2
2	"12/31/2017 22:15"	45	2	0	45	0	0	0	0	0	283	355	2
2	"11/23/2017 1:25"	76	5	1	74	1	1	0	0	0	195	72	2
2	"4/21/2016 21:22"	316	3	0	309	4	3	0	0	0	463	322	2
4	"10/23/2013 11:45"	141	1	1	141	0	0	0	0	0	117	170	2
2	"5/27/2018 4:24"	23	1	0	23	0	0	0	0	0	538	509	2
2	"10/3/2017 20:21"	423	73	1	417	3	2	0	0	1	138	292	2
4	"2/21/2018 1:15"	30	0	3	29	0	0	1	0	0	327	63	2
2	"8/7/2012 21:37"	13	1	1	13	0	0	0	0	0	747	328	2
3	"9/2/2017 23:06"	114	17	0	113	1	0	0	0	0	779	394	2
2	"10/17/2012 2:09"	16	1	1	16	0	0	0	0	0	96	242	2
2	"7/13/2016 7:39"	96	1	0	94	2	0	0	0	0	622	676	2
2	"6/26/2017 7:46"	1	0	0	1	0	0	0	0	0	595	682	2
2	"8/29/2012 2:24"	12	1	0	12	0	0	0	0	0	726	255	2
2	"6/29/2017 1:30"	1	0	0	1	0	0	0	0	0	601	76	2
2	"9/21/2012 21:04"	13	12	0	13	0	0	0	0	0	784	312	2
4	"12/3/2017 7:04"	186	325	253	109	71	0	3	1	2	280	642	2
2	"4/20/2018 10:37"	18	4	0	18	0	0	0	0	0	462	126	2
2	"2/27/2013 5:21"	58	1	0	58	0	0	0	0	0	343	556	2
2	"2/7/2017 23:25"	149	3	0	142	5	2	0	0	0	355	411	2
2	"10/25/2016 1:23"	149	0	1	143	5	1	0	0	0	124	70	2
4	"3/9/2018 7:03"	0	0	1	0	0	0	0	0	0	438	641	2
4	"5/16/2018 22:38"	0	0	0	0	0	0	0	0	0	515	372	2
4	"4/9/2016 3:12"	165	89	1	162	2	1	0	0	0	496	448	2
2	"1/7/2018 7:58"	21	2	0	21	0	0	0	0	0	70	694	2
2	"3/29/2018 13:54"	614	78	15	599	7	8	0	0	0	414	215	2
3	"4/24/2013 1:23"	41	19	11	41	0	0	0	0	0	470	70	2
4	"4/20/2014 12:27"	433	4	0	433	0	0	0	0	0	459	191	2
2	"11/16/2017 8:56"	32	6	1	32	0	0	0	0	0	178	749	2
2	"12/8/2017 1:59"	9	0	0	9	0	0	0	0	0	289	99	2
2	"10/20/2016 0:56"	67	0	1	66	1	0	0	0	0	109	44	2
4	"5/15/2018 1:04"	183	543	233	116	67	0	0	0	0	513	52	2
2	"5/29/2018 8:27"	95	0	0	95	0	0	0	0	0	542	721	2
4	"12/5/2017 1:32"	8	0	0	8	0	0	0	0	0	286	78	2
2	"4/23/2018 7:26"	324	45	3	280	0	17	1	19	7	469	664	2
2	"6/9/2018 5:19"	3	0	0	3	0	0	0	0	0	618	554	2
2	"6/25/2015 4:53"	3	0	2	3	0	0	0	0	0	590	532	2
2	"7/18/2013 7:34"	79	7	1	79	0	0	0	0	0	635	672	2
2	"12/16/2015 9:09"	167	16	0	167	0	0	0	0	0	240	761	2
4	"12/10/2017 2:53"	0	0	0	0	0	0	0	0	0	228	284	2
4	"2/10/2014 0:00"	906	22	3	906	0	0	0	0	0	296	1	2
2	"11/23/2017 0:39"	49	23	10	49	0	0	0	0	0	195	30	2
4	"11/30/2017 5:59"	2	1	0	2	0	0	0	0	0	208	585	2
2	"2/16/2018 8:30"	10	0	0	10	0	0	0	0	0	312	724	2
2	"12/6/2017 1:33"	20	0	0	19	1	0	0	0	0	287	79	2
4	"4/22/2018 6:46"	22	11	1	20	1	1	0	0	0	467	625	2
2	"4/19/2018 8:40"	111	1	2	110	1	0	0	0	0	457	734	2
4	"11/6/2017 5:00"	0	0	0	0	0	0	0	0	0	218	538	2
2	"12/17/2017 8:05"	10	0	0	10	0	0	0	0	0	245	701	2
2	"12/20/2017 2:41"	5	0	0	5	0	0	0	0	0	257	272	2
2	"12/20/2017 6:34"	61	6	0	59	2	0	0	0	0	257	615	2
2	"11/24/2017 11:24"	86	59	0	83	3	0	0	0	0	196	156	2
4	"5/5/2018 8:05"	310	3	27	307	3	0	0	0	0	552	701	2
4	"3/24/2018 7:02"	121	442	104	73	48	0	0	0	0	404	640	2
2	"7/17/2017 7:11"	0	0	0	0	0	0	0	0	0	633	649	2
2	"12/29/2017 8:12"	21	1	0	21	0	0	0	0	0	279	707	2
4	"5/25/2018 22:07"	14	0	0	14	0	0	0	0	0	536	349	2
2	"1/29/2013 9:09"	41	2	0	41	0	0	0	0	0	50	761	2
2	"5/7/2016 2:24"	74	15	0	74	0	0	0	0	0	556	255	2
2	"12/24/2013 6:38"	34	0	0	34	0	0	0	0	0	269	618	2
4	"5/2/2018 8:05"	239	3	20	238	1	0	0	0	0	526	701	2
2	"8/17/2012 8:19"	18	5	0	18	0	0	0	0	0	694	714	2
2	"11/23/2015 7:49"	88	3	0	88	0	0	0	0	0	194	685	2
2	"9/28/2017 0:12"	10	9	0	10	0	0	0	0	0	805	12	2
2	"1/13/2018 1:48"	9	6	0	9	0	0	0	0	0	13	91	2
2	"1/8/2018 3:09"	11	1	0	11	0	0	0	0	0	73	445	2
2	"11/17/2017 2:54"	10	0	0	10	0	0	0	0	0	181	285	2
1	"3/4/2018 13:00"	8	0	0	8	0	0	0	0	0	428	200	2
4	"3/20/2018 7:09"	187	544	142	124	55	2	5	0	1	392	647	2
4	"12/27/2017 5:27"	5	0	0	5	0	0	0	0	0	276	561	2
2	"6/12/2018 4:03"	20	1	0	19	1	0	0	0	0	567	492	2
3	"1/29/2018 10:35"	61	2	1	60	1	0	0	0	0	53	124	2
2	"7/28/2017 3:47"	12	2	0	12	0	0	0	0	0	660	477	2
2	"8/30/2012 4:06"	12	2	0	12	0	0	0	0	0	730	494	2
2	"4/8/2018 1:14"	17	0	0	17	0	0	0	0	0	495	62	2
4	"2/12/2016 22:48"	44	9	4	44	0	0	0	0	0	299	380	2
2	"9/22/2017 14:28"	63	6	0	61	2	0	0	0	0	789	221	2
2	"9/25/2017 22:46"	14	0	1	13	1	0	0	0	0	798	378	2
1	"9/2/2017 11:44"	93	30	0	92	1	0	0	0	0	779	169	2
2	"9/6/2016 1:33"	110	2	0	107	2	0	1	0	0	821	79	2
4	"1/10/2018 1:03"	267	516	73	211	52	3	0	1	0	4	51	2
4	"4/9/2016 6:29"	103	25	0	103	0	0	0	0	0	496	610	2
2	"3/3/2018 8:12"	46	0	0	46	0	0	0	0	0	418	707	2
2	"9/19/2012 2:25"	14	2	1	14	0	0	0	0	0	776	256	2
2	"1/12/2013 6:48"	83	15	0	83	0	0	0	0	0	8	627	2
4	"11/17/2017 8:02"	9	0	0	9	0	0	0	0	0	181	698	2
2	"6/11/2018 22:53"	8	0	0	8	0	0	0	0	0	565	385	2
2	"9/10/2017 3:24"	431	75	0	418	4	9	0	0	0	757	458	2
4	"3/20/2018 23:21"	215	784	161	154	57	0	3	1	0	392	407	2
2	"10/3/2017 1:07"	7	0	0	7	0	0	0	0	0	138	55	2
4	"3/13/2018 8:17"	23	0	1	23	0	0	0	0	0	369	712	2
2	"5/18/2013 11:40"	33	1	0	33	0	0	0	0	0	519	168	2
2	"12/24/2017 23:20"	7	0	1	7	0	0	0	0	0	272	406	2
3	"4/10/2018 22:43"	885	32	10	876	4	5	0	0	0	443	376	2
2	"3/21/2017 5:14"	166	11	1	165	1	0	0	0	0	394	550	2
2	"9/9/2017 2:55"	331	196	2	314	2	14	1	0	0	828	286	2
4	"12/3/2017 9:25"	2	0	0	2	0	0	0	0	0	280	776	2
2	"9/22/2012 8:21"	18	3	0	18	0	0	0	0	0	787	715	2
2	"12/28/2017 7:51"	8	0	0	8	0	0	0	0	0	278	687	2
4	"3/26/2018 1:03"	143	417	163	95	41	3	4	0	0	409	51	2
2	"4/5/2017 6:51"	374	4	0	360	7	7	0	0	0	486	629	2
2	"6/25/2017 2:48"	299	9	0	291	8	0	0	0	0	592	279	2
4	"6/5/2018 1:31"	13	0	0	13	0	0	0	0	0	610	77	2
2	"5/31/2018 1:27"	22	0	2	22	0	0	0	0	0	547	73	2
2	"9/20/2012 2:31"	14	23	0	14	0	0	0	0	0	780	262	2
4	"8/31/2017 22:46"	87	217	28	73	14	0	0	0	0	734	378	2
2	"12/18/2017 2:20"	16	1	0	16	0	0	0	0	0	249	251	2
2	"11/1/2016 1:13"	23	0	0	23	0	0	0	0	0	164	61	2
2	"6/8/2018 1:28"	25	0	0	24	0	1	0	0	0	617	74	2
4	"6/13/2018 0:58"	97	177	210	48	49	0	0	0	0	569	46	2
4	"12/2/2017 10:50"	83	49	1	74	0	2	7	0	0	255	137	2
4	"11/19/2017 3:32"	0	0	0	0	0	0	0	0	0	184	465	2
4	"12/25/2017 4:56"	2	0	0	2	0	0	0	0	0	273	534	2
4	"9/28/2017 22:44"	214	778	56	181	29	1	2	0	1	805	377	2
2	"4/23/2018 7:26"	324	45	3	280	0	17	1	19	7	469	664	2
4	"11/5/2017 6:01"	138	119	81	116	19	2	0	0	1	215	587	2
2	"2/1/2016 5:28"	320	2	0	320	0	0	0	0	0	293	562	2
2	"11/7/2016 0:51"	99	0	3	98	1	0	0	0	0	220	39	2
3	"10/4/2017 7:00"	108	0	0	107	1	0	0	0	0	146	638	2
2	"8/18/2012 11:29"	20	3	0	20	0	0	0	0	0	695	160	2
4	"11/6/2017 7:07"	5	0	0	4	1	0	0	0	0	218	645	2
4	"6/7/2018 2:51"	91	432	32	77	14	0	0	0	0	614	282	2
2	"11/22/2017 7:13"	10	1	0	10	0	0	0	0	0	193	651	2
2	"9/24/2016 4:37"	86	0	0	86	0	0	0	0	0	795	521	2
2	"8/15/2012 2:22"	17	5	0	17	0	0	0	0	0	690	253	2
2	"12/17/2017 2:10"	42	0	0	40	0	2	0	0	0	245	243	2
2	"7/14/2017 2:19"	8	0	0	8	0	0	0	0	0	624	250	2
4	"1/30/2018 8:00"	7	0	0	7	0	0	0	0	0	58	696	2
2	"3/15/2018 5:36"	157	118	2	150	4	3	0	0	0	374	569	2
4	"12/1/2017 8:11"	0	0	0	0	0	0	0	0	0	226	706	2
2	"12/21/2017 2:36"	12	0	0	12	0	0	0	0	0	261	267	2
3	"8/13/2017 13:29"	31	3	0	30	1	0	0	0	0	687	208	2
2	"6/10/2018 1:10"	32	0	1	32	0	0	0	0	0	564	58	2
4	"6/7/2018 1:42"	132	332	56	101	31	0	0	0	0	614	85	2
2	"12/27/2017 6:29"	35	1	2	35	0	0	0	0	0	276	610	2
2	"5/21/2017 5:53"	783	11	0	752	30	1	0	0	0	528	582	2
2	"12/19/2017 7:59"	356	50	3	345	10	1	0	0	0	252	695	2
4	"4/20/2016 5:19"	74	10	0	74	0	0	0	0	0	460	554	2
4	"6/7/2018 23:23"	191	612	201	149	41	0	0	1	0	614	409	2
4	"7/22/2017 5:20"	96	880	35	85	8	1	0	2	0	645	555	2
3	"6/24/2016 9:28"	150	2	1	146	4	0	0	0	0	587	779	2
2	"3/23/2013 10:41"	69	6	0	69	0	0	0	0	0	399	129	2
4	"11/15/2017 9:55"	0	0	0	0	0	0	0	0	0	175	801	2
2	"1/30/2016 9:21"	486	2	0	486	0	0	0	0	0	57	772	2
2	"6/11/2018 3:01"	19	0	0	19	0	0	0	0	0	565	439	2
2	"6/24/2016 6:41"	174	2	0	166	8	0	0	0	0	587	621	2
4	"12/20/2017 11:30"	18	0	0	18	0	0	0	0	0	257	161	2
3	"1/3/2016 4:28"	108	8	0	108	0	0	0	0	0	54	513	2
2	"1/9/2018 1:10"	6	0	1	6	0	0	0	0	0	74	58	2
2	"9/3/2013 2:57"	49	0	0	49	0	0	0	0	0	809	288	2
4	"11/16/2017 7:49"	9	0	0	9	0	0	0	0	0	178	685	2
4	"12/25/2017 1:09"	287	709	196	171	109	0	4	1	2	273	57	2
2	"6/7/2018 1:19"	18	0	0	18	0	0	0	0	0	614	67	2
2	"8/22/2017 6:43"	127	51	6	118	7	2	0	0	0	709	623	2
4	"6/4/2018 4:03"	22	1	1	22	0	0	0	0	0	607	492	2
4	"8/19/2017 23:14"	234	355	34	178	52	2	0	1	1	698	401	2
2	"6/11/2018 2:21"	9	2	0	9	0	0	0	0	0	565	252	2
2	"5/2/2016 23:38"	264	27	3	264	0	0	0	0	0	524	421	2
4	"5/4/2018 1:01"	195	525	287	119	73	0	3	0	0	549	49	2
2	"6/13/2013 3:26"	20	1	0	20	0	0	0	0	0	568	459	2
4	"3/6/2018 9:42"	0	0	0	0	0	0	0	0	0	431	791	2
2	"2/14/2018 3:11"	78	5	1	78	0	0	0	0	0	305	447	2
2	"10/3/2012 9:10"	31	11	0	31	0	0	0	0	0	137	762	2
2	"10/30/2012 19:13"	26	0	0	26	0	0	0	0	0	139	231	2
4	"5/27/2018 1:16"	0	0	0	0	0	0	0	0	0	538	64	2
